Node,Full_Bandwidth,Average_Delay_Time_Per_Sec,Packet Size_Byte,Packet_Transmitted,Packet_lost,Transmitted_Byte,AVG-Drop-Rate,AVG-Bandwith-Use,Node Status,Flood Status,Class
9,300,0.001276,1440,27092,14590,39012480,0.350048,0.4125,P NB,0.136519,NB-Wait
9,300,0.001276,1440,27092,14590,39012480,0.350048,0.4125,P NB,0.136519,NB-Wait
9,500,0.001291,1440,45188,21026,65070720,0.339669,0.471953,P NB,0.112091,NB-Wait
9,500,0.001291,1440,45188,21026,65070720,0.339669,0.471953,P NB,0.112091,NB-Wait
9,500,0.001291,1440,45188,21026,65070720,0.339669,0.471953,P NB,0.112091,NB-Wait
9,500,0.001291,1440,45188,21026,65070720,0.339669,0.471953,P NB,0.112091,NB-Wait
9,500,0.001291,1440,45188,21026,65070720,0.339669,0.471953,P NB,0.112091,NB-Wait
?,200,0.001331,1440,18096,6014,26058240,0.219344,0.597614,B,0.021934,NB-No Block
3,200,0.001331,1440,18096,6014,26058240,0.219344,0.597614,B,0.021934,NB-No Block
3,200,0.001331,1440,18096,6014,26058240,0.219344,0.597614,B,0.021934,NB-No Block
3,200,0.001331,1440,18096,6014,26058240,0.219344,0.597614,B,0.021934,NB-No Block
3,200,0.001331,1440,18096,6014,26058240,0.219344,0.597614,B,0.021934,NB-No Block
9,400,0.001348,1440,36140,13519,52041600,0.265592,0.623188,B,0.039839,NB-No Block
?,400,0.001348,1440,36140,13519,52041600,0.265592,0.623188,B,0.039839,NB-No Block
?,400,0.001348,1440,36140,13519,52041600,0.265592,0.623188,B,0.039839,NB-No Block
?,400,0.001348,1440,36140,13519,52041600,0.265592,0.623188,B,0.039839,NB-No Block
?,400,0.001348,1440,36140,13519,52041600,0.265592,0.623188,B,0.039839,NB-No Block
9,300,0.00141,1440,27092,5162,39012480,0.16005,0.781114,B,0.024008,NB-No Block
?,300,0.00141,1440,27092,5162,39012480,0.16005,0.781114,B,0.024008,NB-No Block
?,300,0.00141,1440,27092,5162,39012480,0.16005,0.781114,B,0.024008,NB-No Block
?,300,0.00141,1440,27092,5162,39012480,0.16005,0.781114,B,0.024008,NB-No Block
?,300,0.00141,1440,27092,5162,39012480,0.16005,0.781114,B,0.024008,NB-No Block
?,900,0.00147,1440,81276,62415,117037440,0.62971,0.207361,NB,0.566739,Block
?,900,0.00147,1440,81276,62415,117037440,0.62971,0.207361,NB,0.566739,Block
?,900,0.00147,1440,81276,62415,117037440,0.62971,0.207361,NB,0.566739,Block
9,900,0.00147,1440,81276,62415,117037440,0.62971,0.207361,NB,0.566739,Block
9,900,0.00147,1440,81276,62415,117037440,0.62971,0.207361,NB,0.566739,Block
9,400,0.001486,1440,36140,16102,52041600,0.29406,0.507085,?,0.117624,NB-Wait
9,400,0.001486,1440,36140,16102,52041600,0.29406,0.507085,P NB,0.117624,NB-Wait
9,400,0.001486,1440,36140,16102,52041600,0.29406,0.507085,P NB,0.117624,NB-Wait
9,400,0.001486,1440,36140,16102,52041600,0.29406,0.507085,P NB,0.117624,NB-Wait
9,400,0.001486,1440,36140,16102,52041600,0.29406,0.507085,P NB,0.117624,NB-Wait
9,400,0.00152,1440,36140,17512,52041600,0.387648,0.466057,P NB,0.120171,NB-Wait
9,400,0.00152,1440,36140,17512,52041600,0.387648,0.466057,P NB,0.120171,NB-Wait
9,400,0.00152,1440,36140,17512,52041600,0.387648,0.466057,P NB,0.120171,NB-Wait
9,400,0.00152,1440,36140,17512,52041600,0.387648,0.466057,P NB,0.120171,NB-Wait
9,400,0.00152,1440,36140,17512,52041600,0.387648,0.466057,P NB,0.120171,NB-Wait
9,400,0.001533,1440,36140,16912,52041600,0.350968,0.470265,P NB,0.094761,NB-No Block
9,400,0.001533,1440,36140,16912,52041600,0.350968,0.470265,P NB,0.094761,NB-No Block
9,400,0.001533,1440,36140,16912,52041600,0.350968,0.470265,P NB,0.094761,NB-No Block
9,400,0.001533,1440,36140,16912,52041600,0.350968,0.470265,P NB,0.094761,NB-No Block
9,400,0.001533,1440,36140,16912,52041600,0.350968,0.470265,P NB,0.094761,NB-No Block
9,300,0.001577,1440,27092,8771,39012480,0.223387,0.666281,B,0.004468,NB-No Block
?,300,0.001577,1440,27092,8771,39012480,0.223387,0.666281,B,0.004468,NB-No Block
?,300,0.001577,1440,27092,8771,39012480,0.223387,0.666281,B,0.004468,NB-No Block
?,300,0.001577,1440,27092,8771,39012480,0.223387,0.666281,B,0.004468,NB-No Block
?,300,0.001577,1440,27092,8771,39012480,0.223387,0.666281,B,0.004468,NB-No Block
3,300,0.001668,1440,27092,14601,39012480,0.377259,0.398055,P NB,0.08677,NB-Wait
3,300,0.001668,1440,27092,14601,39012480,0.377259,0.398055,P NB,0.08677,NB-Wait
3,300,0.001668,1440,27092,14601,39012480,0.377259,0.398055,P NB,0.08677,NB-Wait
3,300,0.001668,1440,27092,14601,39012480,0.377259,0.398055,P NB,0.08677,NB-Wait
3,300,0.001668,1440,27092,14601,39012480,0.377259,0.398055,P NB,0.08677,NB-Wait
?,400,0.001764,1440,36140,20821,52041600,0.472419,0.370311,?,0.448798,Block
?,400,0.001764,1440,36140,20821,52041600,0.472419,0.370311,?,0.448798,Block
?,400,0.001764,1440,36140,20821,52041600,0.472419,0.370311,NB,0.448798,Block
?,400,0.001764,1440,36140,20821,52041600,0.472419,0.370311,NB,0.448798,Block
9,400,0.001764,1440,36140,20821,52041600,0.472419,0.370311,NB,0.448798,Block
9,300,0.001833,1440,27092,12272,39012480,0.330672,0.47226,?,0.085975,NB-Wait
9,300,0.001833,1440,27092,12272,39012480,0.330672,0.47226,P NB,0.085975,NB-Wait
9,300,0.001833,1440,27092,12272,39012480,0.330672,0.47226,P NB,0.085975,NB-Wait
9,300,0.001833,1440,27092,12272,39012480,0.330672,0.47226,P NB,0.085975,NB-Wait
9,300,0.001833,1440,27092,12272,39012480,0.330672,0.47226,P NB,0.085975,NB-Wait
3,200,0.001881,1440,18096,11035,26058240,0.400528,0.418686,NB,0.248327,NB-Wait
3,200,0.001881,1440,18096,11035,26058240,0.400528,0.418686,NB,0.248327,NB-Wait
3,200,0.001881,1440,18096,11035,26058240,0.400528,0.418686,NB,0.248327,NB-Wait
3,200,0.001881,1440,18096,11035,26058240,0.400528,0.418686,NB,0.248327,NB-Wait
3,200,0.001881,1440,18096,11035,26058240,0.400528,0.418686,NB,0.248327,NB-Wait
9,300,0.001911,1440,27092,12484,39012480,0.354816,0.492885,?,0.102897,NB-Wait
9,300,0.001911,1440,27092,12484,39012480,0.354816,0.492885,P NB,0.102897,NB-Wait
9,300,0.001911,1440,27092,12484,39012480,0.354816,0.492885,P NB,0.102897,NB-Wait
9,300,0.001911,1440,27092,12484,39012480,0.354816,0.492885,P NB,0.102897,NB-Wait
9,300,0.001911,1440,27092,12484,39012480,0.354816,0.492885,P NB,0.102897,NB-Wait
3,400,0.002031,1440,36140,26634,52041600,0.508507,0.240443,NB,0.472912,Block
3,400,0.002031,1440,36140,26634,52041600,0.508507,0.240443,NB,0.472912,Block
3,400,0.002031,1440,36140,26634,52041600,0.508507,0.240443,NB,0.472912,Block
3,400,0.002031,1440,36140,26634,52041600,0.508507,0.240443,NB,0.472912,Block
3,400,0.002031,1440,36140,26634,52041600,0.508507,0.240443,NB,0.472912,Block
9,200,0.002066,1440,18096,5314,26058240,0.220242,0.703781,?,0.004405,NB-No Block
?,200,0.002066,1440,18096,5314,26058240,0.220242,0.703781,B,0.004405,NB-No Block
?,200,0.002066,1440,18096,5314,26058240,0.220242,0.703781,B,0.004405,NB-No Block
?,200,0.002066,1440,18096,5314,26058240,0.220242,0.703781,B,0.004405,NB-No Block
?,200,0.002066,1440,18096,5314,26058240,0.220242,0.703781,B,0.004405,NB-No Block
3,300,0.002168,1440,27092,18310,39012480,0.47985,0.286415,NB,0.407873,Block
3,300,0.002168,1440,27092,18310,39012480,0.47985,0.286415,NB,0.407873,Block
3,300,0.002168,1440,27092,18310,39012480,0.47985,0.286415,NB,0.407873,Block
3,300,0.002168,1440,27092,18310,39012480,0.47985,0.286415,NB,0.407873,Block
3,300,0.002168,1440,27092,18310,39012480,0.47985,0.286415,NB,0.407873,Block
3,200,0.002765,1440,18096,11535,26058240,0.503573,0.324423,NB,0.332358,NB-No Block
3,200,0.002765,1440,18096,11535,26058240,0.503573,0.324423,NB,0.332358,NB-No Block
3,200,0.002765,1440,18096,11535,26058240,0.503573,0.324423,NB,0.332358,NB-No Block
3,200,0.002765,1440,18096,11535,26058240,0.503573,0.324423,NB,0.332358,NB-No Block
3,200,0.002765,1440,18096,11535,26058240,0.503573,0.324423,NB,0.332358,NB-No Block
?,100,0.003098,1440,9048,4471,13029120,0.405197,0.442631,NB,0.291742,NB-No Block
?,100,0.003098,1440,9048,4471,13029120,0.405197,0.442631,NB,0.291742,NB-No Block
?,100,0.003098,1440,9048,4471,13029120,0.405197,0.442631,NB,0.291742,NB-No Block
?,100,0.003098,1440,9048,4471,13029120,0.405197,0.442631,NB,0.291742,NB-No Block
9,100,0.003098,1440,9048,4471,13029120,0.405197,0.442631,NB,0.291742,NB-No Block
3,100,0.00327,1440,9048,5363,13029120,0.403055,0.364617,NB,0.342597,NB-Wait
3,100,0.00327,1440,9048,5363,13029120,0.403055,0.364617,NB,0.342597,NB-Wait
3,100,0.00327,1440,9048,5363,13029120,0.403055,0.364617,NB,0.342597,NB-Wait
3,100,0.00327,1440,9048,5363,13029120,0.403055,0.364617,NB,0.342597,NB-Wait
3,100,0.00327,1440,9048,5363,13029120,0.403055,0.364617,NB,0.342597,NB-Wait
?,300,0.003407,1440,27092,20278,39012480,0.494001,0.227284,NB,0.296401,NB-Wait
?,300,0.003407,1440,27092,20278,39012480,0.494001,0.227284,NB,0.296401,NB-Wait
?,300,0.003407,1440,27092,20278,39012480,0.494001,0.227284,NB,0.296401,NB-Wait
?,300,0.003407,1440,27092,20278,39012480,0.494001,0.227284,NB,0.296401,NB-Wait
9,300,0.003407,1440,27092,20278,39012480,0.494001,0.227284,NB,0.296401,NB-Wait
3,200,0.003519,1440,18096,?,26058240,0.506316,0.247451,NB,0.253158,NB-No Block
3,200,0.003519,1440,18096,?,26058240,0.58588,0.253074,NB,0.497998,Block
3,200,0.003519,1440,18096,?,26058240,0.506316,0.247451,NB,0.253158,NB-No Block
3,200,0.003519,1440,18096,?,26058240,0.58588,0.253074,NB,0.497998,Block
3,200,0.003519,1440,18096,?,26058240,0.506316,0.247451,NB,0.253158,NB-No Block
3,200,0.003519,1440,18096,?,26058240,0.58588,0.253074,NB,0.497998,Block
3,200,0.003519,1440,18096,?,26058240,0.506316,0.247451,NB,0.253158,NB-No Block
3,200,0.003519,1440,18096,?,26058240,0.58588,0.253074,NB,0.497998,Block
3,200,0.003519,1440,18096,?,26058240,0.506316,0.247451,NB,0.253158,NB-No Block
3,200,0.003519,1440,18096,?,26058240,0.58588,0.253074,NB,0.497998,Block
9,100,0.004078,1440,9048,4255,13029120,0.352702,0.463433,P NB,0.102284,NB-No Block
9,100,0.004078,1440,9048,4255,13029120,0.352702,0.463433,P NB,0.102284,NB-No Block
9,100,0.004078,1440,9048,4255,13029120,0.352702,0.463433,P NB,0.102284,NB-No Block
9,100,0.004078,1440,9048,4255,13029120,0.352702,0.463433,P NB,0.102284,NB-No Block
9,100,0.004078,1440,9048,4255,13029120,0.352702,0.463433,P NB,0.102284,NB-No Block
9,100,0.004677,1440,9048,4018,13029120,0.359702,0.508883,P NB,0.122299,NB-No Block
9,100,0.004677,1440,9048,4018,13029120,0.359702,0.508883,P NB,0.122299,NB-No Block
9,100,0.004677,1440,9048,4018,13029120,0.359702,0.508883,P NB,0.122299,NB-No Block
9,100,0.004677,1440,9048,4018,13029120,0.359702,0.508883,P NB,0.122299,NB-No Block
9,100,0.004677,1440,9048,4018,13029120,0.359702,0.508883,P NB,0.122299,NB-No Block
3,1000,0.004815,1440,90324,17196,130066560,0.146594,0.780936,B,0.023455,NB-No Block
3,1000,0.004815,1440,90324,17196,130066560,0.146594,0.780936,B,0.023455,NB-No Block
3,1000,0.004815,1440,90324,17196,130066560,0.146594,0.780936,B,0.023455,NB-No Block
3,1000,0.004815,1440,90324,17196,130066560,0.146594,0.780936,B,0.023455,NB-No Block
3,1000,0.004815,1440,90324,17196,130066560,0.146594,0.780936,B,0.023455,NB-No Block
?,100,0.004815,1440,9048,6598,13029120,0.517669,0.242451,NB,0.460725,Block
?,100,0.004815,1440,9048,6598,13029120,0.517669,0.242451,NB,0.460725,Block
?,100,0.004815,1440,9048,6598,13029120,0.517669,0.242451,NB,0.460725,Block
?,100,0.004815,1440,9048,6598,13029120,0.517669,0.242451,NB,0.460725,Block
9,100,0.004815,1440,9048,6598,13029120,0.517669,0.242451,NB,0.460725,Block
9,100,0.004838,1440,9048,3913,13029120,0.315704,0.496424,P NB,0.123125,NB-Wait
9,100,0.004838,1440,9048,3913,13029120,0.315704,0.496424,P NB,0.123125,NB-Wait
9,100,0.004838,1440,9048,3913,13029120,0.315704,0.496424,P NB,0.123125,NB-Wait
9,100,0.004838,1440,9048,3913,13029120,0.315704,0.496424,P NB,0.123125,NB-Wait
9,100,0.004838,1440,9048,3913,13029120,0.315704,0.496424,P NB,0.123125,NB-Wait
9,100,0.005004,1440,9048,4144,13029120,0.325181,0.4851,P NB,0.120317,NB-No Block
9,100,0.005004,1440,9048,4144,13029120,0.316021,0.4851,P NB,0.110607,NB-No Block
9,100,0.005004,1440,9048,4144,13029120,0.325181,0.4851,P NB,0.120317,NB-No Block
9,100,0.005004,1440,9048,4144,13029120,0.316021,0.4851,P NB,0.110607,NB-No Block
9,100,0.005004,1440,9048,4144,13029120,0.325181,0.4851,P NB,0.120317,NB-No Block
9,100,0.005004,1440,9048,4144,13029120,0.316021,0.4851,P NB,0.110607,NB-No Block
9,100,0.005004,1440,9048,4144,13029120,0.325181,0.4851,P NB,0.120317,NB-No Block
9,100,0.005004,1440,9048,4144,13029120,0.316021,0.4851,P NB,0.110607,NB-No Block
9,100,0.005004,1440,9048,4144,13029120,0.325181,0.4851,P NB,0.120317,NB-No Block
9,100,0.005004,1440,9048,4144,13029120,0.316021,0.4851,P NB,0.110607,NB-No Block
?,200,0.005005,1440,18096,13652,26058240,0.633714,0.224573,NB,0.468948,Block
?,200,0.005005,1440,18096,13652,26058240,0.633714,0.224573,NB,0.468948,Block
?,200,0.005005,1440,18096,13652,26058240,0.633714,0.224573,NB,0.468948,Block
?,200,0.005005,1440,18096,13652,26058240,0.633714,0.224573,NB,0.468948,Block
9,200,0.005005,1440,18096,13652,26058240,0.633714,0.224573,NB,0.468948,Block
9,100,0.005237,1440,9048,4380,13029120,0.334019,0.456489,P NB,0.106886,NB-Wait
9,100,0.005237,1440,9048,4380,13029120,0.334019,0.456489,P NB,0.106886,NB-Wait
9,100,0.005237,1440,9048,4380,13029120,0.334019,0.456489,P NB,0.106886,NB-Wait
9,100,0.005237,1440,9048,4380,13029120,0.334019,0.456489,P NB,0.106886,NB-Wait
9,100,0.005237,1440,9048,4380,13029120,0.334019,0.456489,P NB,0.106886,NB-Wait
